"customer_id","recency_score","frequency_score","monetary_score","rfm_segment","rfm_score"
"12435",2,3,5,"235",10
"15888",2,2,1,"221",5
"12390",2,1,3,"213",6
"12604",2,2,2,"222",6
"14951",2,2,2,"222",6
"13946",2,3,3,"233",8
"17415",2,1,3,"213",6
"14887",2,1,4,"214",7
"17475",2,1,1,"211",4
"13908",2,4,5,"245",11
"15433",2,3,3,"233",8
"13356",2,2,3,"223",7
"17873",2,4,4,"244",10
"16777",2,2,1,"221",5
"16928",2,5,5,"255",12
"13038",2,3,3,"233",8
"16624",2,3,3,"233",8
"16215",2,1,1,"211",4
"14236",2,3,2,"232",7
"16584",2,3,4,"234",9
"15026",2,3,2,"232",7
"15341",2,1,4,"214",7
"16211",2,3,3,"233",8
"12752",2,1,5,"215",8
"17058",2,3,4,"234",9
"18094",2,5,5,"255",12
"13325",2,1,3,"213",6
"16906",2,4,3,"243",9
"15504",2,1,1,"211",4
"13228",2,1,2,"212",5
"12497",2,2,4,"224",8
"15764",2,5,5,"255",12
"13774",2,2,2,"222",6
"18017",2,3,3,"233",8
"18232",2,4,3,"243",9
"16527",2,1,1,"211",4
"12527",2,3,2,"232",7
"15675",2,3,2,"232",7
"13562",2,3,4,"234",9
"17628",2,1,1,"211",4
"16080",2,3,2,"232",7
"17848",2,5,3,"253",10
"16428",2,2,1,"221",5
"12379",2,3,3,"233",8
"13375",2,3,3,"233",8
"13334",2,3,5,"235",10
"15947",2,1,4,"214",7
"16370",2,4,4,"244",10
"13067",2,2,1,"221",5
"17802",2,4,4,"244",10
"16108",2,3,3,"233",8
"12434",2,4,3,"243",9
"13563",2,3,3,"233",8
"15410",2,5,5,"255",12
"13141",2,4,5,"245",11
"14124",2,1,2,"212",5
"15975",2,1,2,"212",5
"12871",2,2,2,"222",6
"16709",2,4,5,"245",11
"15099",2,1,2,"212",5
"15523",2,1,2,"212",5
"14177",2,4,3,"243",9
"12513",2,3,3,"233",8
"14420",2,2,2,"222",6
"12616",2,4,3,"243",9
"13539",2,4,3,"243",9
"15417",2,1,3,"213",6
"16048",2,3,2,"232",7
"15466",2,2,2,"222",6
"12722",2,4,4,"244",10
"14915",2,3,2,"232",7
"17846",2,1,4,"214",7
"13931",2,3,4,"234",9
"17786",2,2,2,"222",6
"14105",2,3,4,"234",9
"15205",2,3,3,"233",8
"14894",2,1,3,"213",6
"13518",2,1,3,"213",6
"13662",2,4,3,"243",9
"17047",2,3,4,"234",9
"17898",2,2,1,"221",5
"17333",2,1,2,"212",5
"17594",2,3,4,"234",9
"15122",2,4,4,"244",10
"12756",2,2,1,"221",5
"17347",2,1,1,"211",4
"18173",2,4,5,"245",11
"16745",2,5,5,"255",12
"17033",2,3,4,"234",9
"17640",2,1,3,"213",6
"14660",2,2,2,"222",6
"13877",2,2,1,"221",5
"18251",2,1,5,"215",8
"16229",2,3,4,"234",9
"14753",2,1,3,"213",6
"16098",2,5,4,"254",11
"16036",2,3,3,"233",8
"15343",2,1,2,"212",5
"16959",2,2,1,"221",5
"14163",2,4,5,"245",11
"16451",2,2,2,"222",6
"15216",2,2,1,"221",5
"16209",2,4,5,"245",11
"14500",2,3,2,"232",7
"12924",2,4,3,"243",9
"14276",2,4,4,"244",10
"15673",2,4,5,"245",11
"14307",2,4,5,"245",11
"13850",2,3,4,"234",9
"15996",2,5,4,"254",11
"15980",2,3,5,"235",10
"17433",2,2,2,"222",6
"17919",2,1,4,"214",7
"16475",2,4,3,"243",9
"12884",2,2,2,"222",6
"16141",2,1,3,"213",6
"15939",2,5,5,"255",12
"15636",2,3,3,"233",8
"15035",2,2,2,"222",6
"13124",2,3,5,"235",10
"14212",2,2,4,"224",8
"18255",2,2,1,"221",5
"12965",2,2,3,"223",7
"18215",2,2,2,"222",6
"13611",2,4,4,"244",10
"14837",2,4,4,"244",10
"12635",2,3,4,"234",9
"16796",2,2,2,"222",6
"16384",2,3,3,"233",8
"13372",2,1,2,"212",5
"14414",2,5,4,"254",11
"16723",2,3,3,"233",8
"16027",2,5,4,"254",11
"15652",2,2,2,"222",6
"14628",2,3,3,"233",8
"12535",2,3,3,"233",8
"13441",2,2,2,"222",6
"16309",2,3,3,"233",8
"14210",2,5,4,"254",11
"12592",2,2,2,"222",6
"15198",2,2,1,"221",5
"13249",2,3,3,"233",8
"15885",2,3,2,"232",7
"15488",2,1,1,"211",4
"15653",2,3,3,"233",8
"14223",2,4,4,"244",10
"15400",2,4,3,"243",9
"13330",2,3,4,"234",9
"16031",2,3,3,"233",8
"13889",2,1,2,"212",5
"13244",2,2,1,"221",5
"13848",2,3,4,"234",9
"18222",2,1,2,"212",5
"15071",2,3,4,"234",9
"13210",2,1,2,"212",5
"16828",2,2,1,"221",5
"18093",2,4,5,"245",11
"13130",2,1,1,"211",4
"16175",2,4,4,"244",10
"13158",2,4,4,"244",10
"17339",2,2,1,"221",5
"15462",2,3,1,"231",6
"14208",2,1,1,"211",4
"13122",2,3,3,"233",8
"12461",2,3,3,"233",8
"16400",2,2,2,"222",6
"17560",2,4,3,"243",9
"17309",2,1,1,"211",4
"15307",2,1,1,"211",4
"13744",2,3,4,"234",9
"15364",2,3,3,"233",8
"13192",2,3,3,"233",8
"16820",2,1,3,"213",6
"16551",2,3,3,"233",8
"13748",2,4,3,"243",9
"14565",2,4,5,"245",11
"12502",2,4,5,"245",11
"12422",2,3,3,"233",8
"13851",2,3,5,"235",10
"16172",2,4,4,"244",10
"18196",2,3,3,"233",8
"12816",2,3,3,"233",8
"15491",2,5,5,"255",12
"16761",2,2,2,"222",6
"14965",2,3,3,"233",8
"17774",2,4,4,"244",10
"17050",2,4,5,"245",11
"13240",2,4,3,"243",9
"13548",2,3,3,"233",8
"12851",2,1,1,"211",4
"17229",2,2,2,"222",6
"17722",2,4,5,"245",11
"12710",2,4,4,"244",10
"14463",2,3,3,"233",8
"16092",2,4,3,"243",9
"18027",2,2,1,"221",5
"14436",2,1,1,"211",4
"18087",2,4,5,"245",11
"14171",2,1,2,"212",5
"13045",2,2,2,"222",6
"15829",2,3,3,"233",8
"13631",2,5,5,"255",12
"16456",2,4,5,"245",11
"13470",2,2,1,"221",5
"13099",2,1,1,"211",4
"13376",2,3,4,"234",9
"16808",2,2,2,"222",6
"12436",2,1,3,"213",6
"17747",2,2,1,"221",5
"16083",2,3,4,"234",9
"13466",2,2,2,"222",6
"16180",2,5,5,"255",12
"15596",2,5,4,"254",11
"15260",2,5,4,"254",11
"17320",2,3,4,"234",9
"14513",2,4,2,"242",8
"17588",2,3,4,"234",9
"16780",2,2,2,"222",6
"15625",2,5,4,"254",11
"17298",2,3,3,"233",8
"12814",2,1,1,"211",4
"15866",2,1,1,"211",4
"14078",2,4,4,"244",10
"14472",2,5,4,"254",11
"16816",2,4,2,"242",8
"15095",2,4,4,"244",10
"15569",2,4,4,"244",10
"13301",2,4,3,"243",9
"13778",2,1,1,"211",4
"16806",2,4,3,"243",9
"15325",2,1,1,"211",4
"13003",2,3,1,"231",6
"17146",2,3,3,"233",8
"16641",2,1,1,"211",4
"13489",2,4,2,"242",8
"15641",2,4,4,"244",10
"15074",2,1,3,"213",6
"16429",2,2,2,"222",6
"18200",2,1,1,"211",4
"16093",2,1,1,"211",4
"12624",2,3,3,"233",8
"14687",2,1,3,"213",6
"17844",2,1,1,"211",4
"14314",2,2,1,"221",5
"17134",2,2,2,"222",6
"14196",2,2,2,"222",6
"15663",2,1,1,"211",4
"15263",2,1,1,"211",4
"12715",2,2,2,"222",6
"16503",2,4,4,"244",10
"13000",2,3,3,"233",8
"16859",2,4,4,"244",10
"17189",2,2,2,"222",6
"14055",2,1,3,"213",6
"17869",2,4,2,"242",8
"14973",2,3,4,"234",9
"16302",2,2,2,"222",6
"15812",2,4,4,"244",10
"13411",2,1,1,"211",4
"12853",2,5,4,"254",11
"12649",2,4,3,"243",9
"16340",2,1,3,"213",6
"17268",2,4,3,"243",9
"14301",2,3,3,"233",8
"14407",2,5,5,"255",12
"15800",2,3,3,"233",8
"16536",2,3,3,"233",8
"17256",2,2,1,"221",5
"13140",2,3,2,"232",7
"14364",2,5,5,"255",12
"17242",2,3,4,"234",9
"12593",2,3,2,"232",7
"16550",2,5,5,"255",12
"18018",2,2,1,"221",5
"13425",2,3,4,"234",9
"14523",2,1,1,"211",4
"13593",2,4,4,"244",10
"14930",2,3,5,"235",10
"14265",2,3,3,"233",8
"14045",2,4,4,"244",10
"12363",2,3,3,"233",8
"13933",2,3,3,"233",8
"16952",2,2,1,"221",5
"17585",2,4,4,"244",10
"17083",2,3,4,"234",9
"14460",2,4,2,"242",8
"14246",2,3,4,"234",9
"14013",2,3,2,"232",7
"14224",2,4,4,"244",10
"17029",2,3,3,"233",8
"14566",2,1,4,"214",7
"15313",2,1,1,"211",4
"15396",2,2,2,"222",6
"14745",2,4,4,"244",10
"12968",2,1,1,"211",4
"14772",2,1,1,"211",4
"13242",2,3,2,"232",7
"12418",2,1,3,"213",6
"16419",2,5,4,"254",11
"15938",2,4,2,"242",8
"17045",2,3,2,"232",7
"15797",2,4,5,"245",11
"12688",2,1,5,"215",8
"17742",2,2,2,"222",6
"15232",2,3,3,"233",8
"16582",2,2,2,"222",6
"15472",2,1,2,"212",5
"13273",2,1,1,"211",4
"12729",2,1,2,"212",5
"13027",2,4,5,"245",11
"18248",2,4,3,"243",9
"18178",2,4,4,"244",10
"16755",2,4,4,"244",10
"15541",2,1,1,"211",4
"13655",2,3,3,"233",8
"14323",2,4,3,"243",9
"17070",2,2,2,"222",6
"17398",2,3,3,"233",8
"18073",2,5,5,"255",12
"15734",2,3,4,"234",9
"15768",2,4,3,"243",9
"12641",2,1,1,"211",4
"17048",2,4,4,"244",10
"16927",2,3,3,"233",8
"14918",2,3,4,"234",9
"15002",2,4,4,"244",10
"14006",2,3,4,"234",9
"13799",2,3,3,"233",8
"16902",2,1,4,"214",7
"17958",2,1,3,"213",6
"15480",2,2,3,"223",7
"16961",2,1,1,"211",4
"17252",2,2,2,"222",6
"16272",2,1,2,"212",5
"13621",2,1,1,"211",4
"12758",2,3,5,"235",10
"15624",2,4,3,"243",9
"13720",2,4,3,"243",9
"15342",2,2,2,"222",6
"18143",2,3,4,"234",9
"15683",2,1,1,"211",4
"16292",2,2,2,"222",6
"13116",2,3,3,"233",8
"16317",2,3,4,"234",9
"17122",2,1,1,"211",4
"15192",2,3,4,"234",9
"16045",2,4,4,"244",10
"17642",2,3,3,"233",8
"14406",2,1,1,"211",4
"13888",2,3,3,"233",8
"15689",2,2,2,"222",6
"13873",2,4,2,"242",8
"12399",2,4,4,"244",10
"14855",2,3,3,"233",8
"14346",2,3,4,"234",9
"17429",2,4,3,"243",9
"13722",2,4,5,"245",11
"17531",2,2,2,"222",6
"13645",2,2,2,"222",6
"15581",2,5,5,"255",12
"13307",2,1,1,"211",4
"17248",2,2,2,"222",6
"12693",2,4,3,"243",9
"17994",2,4,3,"243",9
"14024",2,2,2,"222",6
"13388",2,3,3,"233",8
"12929",2,2,1,"221",5
"15247",2,1,2,"212",5
"13355",2,1,3,"213",6
"13217",2,4,3,"243",9
"13280",2,3,3,"233",8
"14127",2,3,3,"233",8
"13162",2,4,4,"244",10
"17331",2,1,1,"211",4
"15985",2,3,4,"234",9
"16951",2,4,4,"244",10
"13869",2,4,5,"245",11
"17085",2,4,4,"244",10
"16788",2,3,3,"233",8
"13752",2,4,4,"244",10
"14331",2,2,2,"222",6
"14079",2,1,2,"212",5
"14053",2,2,2,"222",6
"13248",2,2,2,"222",6
"13513",2,1,1,"211",4
"17457",2,4,4,"244",10
"17400",2,4,5,"245",11
"13082",2,5,5,"255",12
"16174",2,3,4,"234",9
"13402",2,3,3,"233",8
"15254",2,2,2,"222",6
"16572",2,4,4,"244",10
"13218",2,1,1,"211",4
"18099",2,1,1,"211",4
"17692",2,4,3,"243",9
"15133",2,3,4,"234",9
"14778",2,3,3,"233",8
"14344",2,5,3,"253",10
"17267",2,2,2,"222",6
"17723",2,4,5,"245",11
"16835",2,2,1,"221",5
"17053",2,3,3,"233",8
"14972",2,2,1,"221",5
"16324",2,3,2,"232",7
"15374",2,1,1,"211",4
"17514",2,1,1,"211",4
"12750",2,2,2,"222",6
"12643",2,4,5,"245",11
"13106",2,2,1,"221",5
"12917",2,1,3,"213",6
"12378",2,2,5,"225",9
"17887",2,2,1,"221",5
"17353",2,3,4,"234",9
"14133",2,4,3,"243",9
"12644",2,1,2,"212",5
"14076",2,2,1,"221",5
"17553",2,1,4,"214",7
"13075",2,2,3,"223",7
"15120",2,2,2,"222",6
"14403",2,4,4,"244",10
"17282",2,3,4,"234",9
"17941",2,2,2,"222",6
"17615",2,3,2,"232",7
"12534",2,2,4,"224",8
"12942",2,3,3,"233",8
"17695",2,3,3,"233",8
"15438",2,1,1,"211",4
"14885",2,2,3,"223",7
"15149",2,1,3,"213",6
"17926",2,2,2,"222",6
"15942",2,2,2,"222",6
"15776",2,1,1,"211",4
"16147",2,1,2,"212",5
"14143",2,2,1,"221",5
"13414",2,3,4,"234",9
"18064",2,3,3,"233",8
"15639",2,1,2,"212",5
"15746",2,2,1,"221",5
"17649",2,3,3,"233",8
"12743",2,3,3,"233",8
"12507",2,4,4,"244",10
"14002",2,3,3,"233",8
"15118",2,1,1,"211",4
"17931",2,2,2,"222",6
"18268",2,2,1,"221",5
"18151",2,3,3,"233",8
"12453",2,1,3,"213",6
"13420",2,4,1,"241",7
"15245",2,3,5,"235",10
"15261",2,2,2,"222",6
"16447",2,2,2,"222",6
"13730",2,3,3,"233",8
"13194",2,1,1,"211",4
"16696",2,4,3,"243",9
"17693",2,3,1,"231",6
"13492",2,3,4,"234",9
"15855",2,4,3,"243",9
"14100",2,1,1,"211",4
"13296",2,1,1,"211",4
"17040",2,1,2,"212",5
"14692",2,4,3,"243",9
"15372",2,1,4,"214",7
"16178",2,1,1,"211",4
"16948",2,3,2,"232",7
"12916",2,4,5,"245",11
"12864",2,1,1,"211",4
"17265",2,3,3,"233",8
"13802",2,4,5,"245",11
"17312",2,3,3,"233",8
"13037",2,3,3,"233",8
"16305",2,1,2,"212",5
"17935",2,2,1,"221",5
"12763",2,3,2,"232",7
"15704",2,4,5,"245",11
"18146",2,2,1,"221",5
"18262",2,1,1,"211",4
"16866",2,3,1,"231",6
"15623",2,2,2,"222",6
"15108",2,4,4,"244",10
"14400",2,3,3,"233",8
"17660",2,1,1,"211",4
"14259",2,2,1,"221",5
"17694",2,2,2,"222",6
"16654",2,4,3,"243",9
"15802",2,3,4,"234",9
"12510",2,3,4,"234",9
"12521",2,1,3,"213",6
"17962",2,2,1,"221",5
"17866",2,2,2,"222",6
"16807",2,3,4,"234",9
"12468",2,3,3,"233",8
"14437",2,2,1,"221",5
"14117",2,1,1,"211",4
"12840",2,4,5,"245",11
"16112",2,4,1,"241",7
"12875",2,2,2,"222",6
"17065",2,2,1,"221",5
"15713",2,3,2,"232",7
"12947",2,5,4,"254",11
"13154",2,1,3,"213",6
"13821",2,2,2,"222",6
"14758",2,4,4,"244",10
"15369",2,1,4,"214",7
"13564",2,4,5,"245",11
"16398",2,3,4,"234",9
"17448",2,1,5,"215",8
"17984",2,1,1,"211",4
"16054",2,2,3,"223",7
"12833",2,1,2,"212",5
"15716",2,4,4,"244",10
"13967",2,1,1,"211",4
"12815",2,3,4,"234",9
"17440",2,4,1,"241",7
"14722",2,1,1,"211",4
"17444",2,3,5,"235",10
"14958",2,3,2,"232",7
"15004",2,1,4,"214",7
"17948",2,1,2,"212",5
"15256",2,2,1,"221",5
"14847",2,2,2,"222",6
"14461",2,3,5,"235",10
"17259",2,3,3,"233",8
"15402",2,3,3,"233",8
"14891",2,3,3,"233",8
"12653",2,3,5,"235",10
"12405",2,1,4,"214",7
"12915",2,2,2,"222",6
"15795",2,1,3,"213",6
"16450",2,2,2,"222",6
"16998",2,4,2,"242",8
"13667",2,2,2,"222",6
"15895",2,1,1,"211",4
"18121",2,3,3,"233",8
"14483",2,2,1,"221",5
"12669",2,4,5,"245",11
"14267",2,5,4,"254",11
"18193",2,3,2,"232",7
"14548",2,3,3,"233",8
"14552",2,1,1,"211",4
"15265",2,3,4,"234",9
"12717",2,3,4,"234",9
"13675",2,3,2,"232",7
"18142",2,4,4,"244",10
"15045",2,3,3,"233",8
"13754",2,2,2,"222",6
"17337",2,5,4,"254",11
"13678",2,1,1,"211",4
"13745",2,2,2,"222",6
"15577",2,3,2,"232",7
"18024",2,3,3,"233",8
"17126",2,5,4,"254",11
"17787",2,4,4,"244",10
"14264",2,3,2,"232",7
"12648",2,2,2,"222",6
"14104",2,2,1,"221",5
"16091",2,2,2,"222",6
"13955",2,2,2,"222",6
"15182",2,3,3,"233",8
"14905",2,3,3,"233",8
"13338",2,3,3,"233",8
"15920",2,4,1,"241",7
"14016",2,4,5,"245",11
"18037",2,4,1,"241",7
"18072",2,3,2,"232",7
"14021",2,3,3,"233",8
"12980",2,5,5,"255",12
"13699",2,2,2,"222",6
"13583",2,2,3,"223",7
"14459",2,1,4,"214",7
"16581",2,2,1,"221",5
"13302",2,1,1,"211",4
"13291",2,1,2,"212",5
"18013",2,2,1,"221",5
"15512",2,2,1,"221",5
"17341",2,3,3,"233",8
"16829",2,1,1,"211",4
"12450",2,2,1,"221",5
"15889",2,2,2,"222",6
"13253",2,3,4,"234",9
"15334",2,3,2,"232",7
"16919",2,5,5,"255",12
"12977",2,1,1,"211",4
"14645",2,3,3,"233",8
"16146",2,3,3,"233",8
"15646",2,4,2,"242",8
"14352",2,4,4,"244",10
"17046",2,1,3,"213",6
"13085",2,3,3,"233",8
"16338",2,1,1,"211",4
"18203",2,1,1,"211",4
"16344",2,2,1,"221",5
"17765",2,3,2,"232",7
"15349",2,2,2,"222",6
"14338",2,4,3,"243",9
"13826",2,2,1,"221",5
"17464",2,2,2,"222",6
"17781",2,2,1,"221",5
"17939",2,2,1,"221",5
"13833",2,1,2,"212",5
"15007",2,1,1,"211",4
"17899",2,1,1,"211",4
"17105",2,3,3,"233",8
"17123",2,2,2,"222",6
"17505",2,3,4,"234",9
"12922",2,1,2,"212",5
"16498",2,3,1,"231",6
"15483",2,4,1,"241",7
"12424",2,3,4,"234",9
"17891",2,1,1,"211",4
"15578",2,1,1,"211",4
"14803",2,3,3,"233",8
"15537",2,2,1,"221",5
"14327",2,2,2,"222",6
"16553",2,5,5,"255",12
"17391",2,3,3,"233",8
"17408",2,2,1,"221",5
"16801",2,4,5,"245",11
"14351",2,1,1,"211",4
"15146",2,3,4,"234",9
"14481",2,3,3,"233",8
"17900",2,4,1,"241",7
"16545",2,2,2,"222",6
"13300",2,2,2,"222",6
"13656",2,2,2,"222",6
"16473",2,4,2,"242",8
"17980",2,3,3,"233",8
"13453",2,2,2,"222",6
"15976",2,2,2,"222",6
"12493",2,3,2,"232",7
"17110",2,1,1,"211",4
"15644",2,4,3,"243",9
"17969",2,2,1,"221",5
"15104",2,3,4,"234",9
"12548",2,2,1,"221",5
"14795",2,1,1,"211",4
"12809",2,3,2,"232",7
"13856",2,4,2,"242",8
"15258",2,3,3,"233",8
"17704",2,3,3,"233",8
"15665",2,3,5,"235",10
"14584",2,4,4,"244",10
"16287",2,1,1,"211",4
"15130",2,2,2,"222",6
"13937",2,1,1,"211",4
"17630",2,3,3,"233",8
"13929",2,3,3,"233",8
"17709",2,1,1,"211",4
"17204",2,5,4,"254",11
"14656",2,2,2,"222",6
"15384",2,3,3,"233",8
"16647",2,2,1,"221",5
"15379",2,5,5,"255",12
"16114",2,1,1,"211",4
"17877",2,1,1,"211",4
"14643",2,3,3,"233",8
"16214",2,3,4,"234",9
"15041",2,1,1,"211",4
"14998",2,2,2,"222",6
"16247",2,2,1,"221",5
"15412",2,1,1,"211",4
"16526",2,2,2,"222",6
"13936",2,2,2,"222",6
"17960",2,1,1,"211",4
"15507",2,1,2,"212",5
"15700",2,3,3,"233",8
"15389",2,1,3,"213",6
"16739",2,2,2,"222",6
"18260",2,5,5,"255",12
"15280",2,2,1,"221",5
"16320",2,2,4,"224",8
"17897",2,4,3,"243",9
"15825",2,1,3,"213",6
"15016",2,1,1,"211",4
"15076",2,2,3,"223",7
"15921",2,2,2,"222",6
"13343",2,2,2,"222",6
"16484",2,3,2,"232",7
"15909",2,1,1,"211",4
"14162",2,2,2,"222",6
"16805",2,2,2,"222",6
"12837",2,1,1,"211",4
"17879",2,1,1,"211",4
"17616",2,3,3,"233",8
"13005",2,3,3,"233",8
"13568",2,1,1,"211",4
"15535",2,5,3,"253",10
"16050",2,1,1,"211",4
"18062",2,3,3,"233",8
"13618",2,1,1,"211",4
"14491",2,2,2,"222",6
"16257",2,1,1,"211",4
"14245",2,4,4,"244",10
"18168",2,5,4,"254",11
"15585",2,1,2,"212",5
"13951",2,3,3,"233",8
"16276",2,2,3,"223",7
"15219",2,2,2,"222",6
"17446",2,2,1,"221",5
"14037",2,2,1,"221",5
"16461",2,1,1,"211",4
"18165",2,2,2,"222",6
"15574",2,4,3,"243",9
"17536",2,1,1,"211",4
"16644",2,3,3,"233",8
"14222",2,1,3,"213",6
"17179",2,3,3,"233",8
"15912",2,2,2,"222",6
"12818",2,3,4,"234",9
"13476",2,4,4,"244",10
"17749",2,3,3,"233",8
"15643",1,4,3,"143",8
"17349",1,2,1,"121",4
"13080",1,1,1,"111",3
"14231",1,4,4,"144",9
"17795",1,2,2,"122",5
"13663",1,1,1,"111",3
"15069",1,2,4,"124",7
"12732",1,1,1,"111",3
"14573",1,5,4,"154",10
"14450",1,3,2,"132",6
"14823",1,3,2,"132",6
"18281",1,1,1,"111",3
"13686",1,1,1,"111",3
"15098",1,4,5,"145",10
"16614",1,1,3,"113",5
"13533",1,3,2,"132",6
"17234",1,1,1,"111",3
"15609",1,2,2,"122",5
"13462",1,2,1,"121",4
"15780",1,3,2,"132",6
"13900",1,3,3,"133",7
"16113",1,1,1,"111",3
"13811",1,4,4,"144",9
"14241",1,1,1,"111",3
"12802",1,2,2,"122",5
"16832",1,3,1,"131",5
"12383",1,4,4,"144",9
"17409",1,3,3,"133",7
"14622",1,2,2,"122",5
"16955",1,4,3,"143",8
"14625",1,4,3,"143",8
"17987",1,1,1,"111",3
"14375",1,1,1,"111",3
"17874",1,5,3,"153",9
"17026",1,2,1,"121",4
"17707",1,2,1,"121",4
"12868",1,4,4,"144",9
"14542",1,2,1,"121",4
"12891",1,3,2,"132",6
"14867",1,4,3,"143",8
"16763",1,3,3,"133",7
"13395",1,2,2,"122",5
"17124",1,2,2,"122",5
"17854",1,2,2,"122",5
"16611",1,2,1,"121",4
"16520",1,4,4,"144",9
"15386",1,1,2,"112",4
"15852",1,2,1,"121",4
"16849",1,1,1,"111",3
"14682",1,2,1,"121",4
"17708",1,2,2,"122",5
"16883",1,2,2,"122",5
"13682",1,1,1,"111",3
"14512",1,2,2,"122",5
"16963",1,2,1,"121",4
"16967",1,2,2,"122",5
"15508",1,4,4,"144",9
"16230",1,3,3,"133",7
"15405",1,2,2,"122",5
"16659",1,1,1,"111",3
"13885",1,3,3,"133",7
"16117",1,1,1,"111",3
"12601",1,4,3,"143",8
"13294",1,3,3,"133",7
"15658",1,5,4,"154",10
"17375",1,4,2,"142",7
"14453",1,2,1,"121",4
"16449",1,3,3,"133",7
"12590",1,3,5,"135",9
"15918",1,2,2,"122",5
"17578",1,2,1,"121",4
"16529",1,1,2,"112",4
"13062",1,2,2,"122",5
"14740",1,4,4,"144",9
"13475",1,4,4,"144",9
"16424",1,2,1,"121",4
"14377",1,3,3,"133",7
"17820",1,2,1,"121",4
"17472",1,3,3,"133",7
"17454",1,4,3,"143",8
"18190",1,3,2,"132",6
"13398",1,1,2,"112",4
"13070",1,1,1,"111",3
"16810",1,2,2,"122",5
"18231",1,4,4,"144",9
"16483",1,1,1,"111",3
"12790",1,2,2,"122",5
"15925",1,1,1,"111",3
"12426",1,1,3,"113",5
"17051",1,1,1,"111",3
"15897",1,2,1,"121",4
"17152",1,4,4,"144",9
"16889",1,3,4,"134",8
"16567",1,3,3,"133",7
"16034",1,3,2,"132",6
"14280",1,1,1,"111",3
"12999",1,3,2,"132",6
"16323",1,1,1,"111",3
"14828",1,3,5,"135",9
"16275",1,1,3,"113",5
"13135",1,2,5,"125",8
"13659",1,3,4,"134",8
"16838",1,3,3,"133",7
"17550",1,3,2,"132",6
"12547",1,2,1,"121",4
"16356",1,4,1,"141",6
"14816",1,2,2,"122",5
"12974",1,1,1,"111",3
"13479",1,3,2,"132",6
"17770",1,4,4,"144",9
"14009",1,3,3,"133",7
"15729",1,2,1,"121",4
"17955",1,4,3,"143",8
"16448",1,1,1,"111",3
"14985",1,2,2,"122",5
"14705",1,1,1,"111",3
"15882",1,4,3,"143",8
"15314",1,2,2,"122",5
"18202",1,3,4,"134",8
"15042",1,1,1,"111",3
"17715",1,2,2,"122",5
"14817",1,3,4,"134",8
"13223",1,2,1,"121",4
"13737",1,2,2,"122",5
"13339",1,2,3,"123",6
"15724",1,3,1,"131",5
"14195",1,3,4,"134",8
"15705",1,1,1,"111",3
"17176",1,2,2,"122",5
"13227",1,2,2,"122",5
"15292",1,1,1,"111",3
"14647",1,1,1,"111",3
"17455",1,1,1,"111",3
"16226",1,3,2,"132",6
"13151",1,3,4,"134",8
"13243",1,1,3,"113",5
"18048",1,2,1,"121",4
"13391",1,1,1,"111",3
"13762",1,3,3,"133",7
"14620",1,3,2,"132",6
"12897",1,2,1,"121",4
"17871",1,1,1,"111",3
"17245",1,1,1,"111",3
"14896",1,2,2,"122",5
"15648",1,3,3,"133",7
"12353",1,1,1,"111",3
"13887",1,2,2,"122",5
"17556",1,1,1,"111",3
"13572",1,1,4,"114",6
"12690",1,1,2,"112",4
"16116",1,3,3,"133",7
"13531",1,3,2,"132",6
"13976",1,1,2,"112",4
"18218",1,4,3,"143",8
"14000",1,3,3,"133",7
"14320",1,3,3,"133",7
"17504",1,5,5,"155",11
"14489",1,1,2,"112",4
"14888",1,1,2,"112",4
"15813",1,3,4,"134",8
"17263",1,1,1,"111",3
"14689",1,2,1,"121",4
"15333",1,2,4,"124",7
"14873",1,1,3,"113",5
"12857",1,3,4,"134",8
"12770",1,1,4,"114",6
"18133",1,3,4,"134",8
"13952",1,3,5,"135",9
"17970",1,1,3,"113",5
"13235",1,3,4,"134",8
"12976",1,1,3,"113",5
"16943",1,3,3,"133",7
"14988",1,2,2,"122",5
"13837",1,2,2,"122",5
"12625",1,3,5,"135",9
"16006",1,2,1,"121",4
"16244",1,3,4,"134",8
"14149",1,3,3,"133",7
"15732",1,2,2,"122",5
"15079",1,4,3,"143",8
"14288",1,2,2,"122",5
"14920",1,3,4,"134",8
"16297",1,4,2,"142",7
"17889",1,2,1,"121",4
"13052",1,2,2,"122",5
"16431",1,3,3,"133",7
"16306",1,5,3,"153",9
"15381",1,3,3,"133",7
"13990",1,2,2,"122",5
"15063",1,1,2,"112",4
"17597",1,1,4,"114",6
"16756",1,1,1,"111",3
"12355",1,1,2,"112",4
"14699",1,2,1,"121",4
"12888",1,4,2,"142",7
"18120",1,2,1,"121",4
"12821",1,1,1,"111",3
"14161",1,3,4,"134",8
"14353",1,1,1,"111",3
"15092",1,2,2,"122",5
"13642",1,2,2,"122",5
"13561",1,1,1,"111",3
"17548",1,3,2,"132",6
"15235",1,5,5,"155",11
"12414",1,3,3,"133",7
"18078",1,2,2,"122",5
"15552",1,1,1,"111",3
"17174",1,1,1,"111",3
"13723",1,1,1,"111",3
"15668",1,1,1,"111",3
"18227",1,2,1,"121",4
"17604",1,2,2,"122",5
"16319",1,1,2,"112",4
"14423",1,2,2,"122",5
"16990",1,1,1,"111",3
"17374",1,3,2,"132",6
"14199",1,1,1,"111",3
"16109",1,3,3,"133",7
"15147",1,3,3,"133",7
"13711",1,2,2,"122",5
